LABEL,DATE_TIME,TEXT,PREPROCESSED_TEXT
0,Sun May 17 11:13:37 2009,#3turnoffwords Crappy iPod speakers ,3turnoffword rapp upon speaker
0,Sun May 10 18:20:33 2009,"dude, that sucks, i totally didnt get carded ",due suck total get card
0,Sun May 31 14:29:58 2009,wanna go to london and met mcfly guys.since i'm not lucky as my friends ,wan na go london met coli guys.sinc luck friend
0,Fri Jun 05 22:15:25 2009,Morning all!need the miles to be added up in my legs (but am oh so tired too  ),need mile ad leg oh tire 
0,Wed Jun 17 04:02:11 2009,"Good morning, everyone! What's cooking in your kitchen today? Mine: still painting. No cooking for me ",good everyone cook kitchen today mine still paint cook 
0,Sun May 03 10:05:59 2009,"@suckahpunch Hug's, sorry to hear that, I had to go to one 3 weeks ago for my friends 2 yr old ",suckahpunch hug sorry hear go one 3 week ago friend 2 old
1,Sun Jun 07 10:36:10 2009,"@sarahbelle93 Lol, I'm going swimming too! ",sarahbelle93 go swim 
0,Fri Jun 05 13:32:51 2009,@jordandaly big brother is very boring ,jordandali big brother bore
1,Sat May 30 09:35:28 2009,@clairemsp tians alot ,clairemsp clot
1,Tue Jun 02 02:54:53 2009,was like the first time i'd seen luke in ages too!  nice seeing him. Good times.,wa like first time seen luke age nice see good time
1,Sun Jun 07 01:21:53 2009,"hahaha @ #twilight on trending topics, i must admit i didnt mind the books though ",havana twilight trend topic must admit mind book though
1,Mon Jun 01 22:23:59 2009,"*waves* Good Night, my lovely friends.  *hugs* Hope for sweet dreams and sweeter days for you all! ",wave good night love friend hug hope sweet dream sweeter day 
1,Sun Apr 19 03:23:42 2009,ssshh...Dad just woke me up early. Everone is still asleep.  We are going to go for a ride and get some coffee ,sash ... dad woke early even still asleep go go ride get 
0,Sun May 10 20:40:48 2009,*sigh* where have all the alpha males gone? ,sigh alpha male gone
0,Mon Jun 15 17:03:10 2009,@jessilynn15 me too  for a different reason tho :/,jessilynn15 differ reason 
0,Sun Jun 21 07:13:50 2009,oh wow i forgot my acct was protected..guess u wont get my reply @b_club &amp; i know i was one of the 1st 50...boo..sucks to be me ,oh forgot act wa protect guess u wont get reply club amp know wa one st 50 ... suck 
1,Wed Jun 03 01:38:45 2009,"schoooool, looking forward to the school trip ",schoooool look forward school trip
0,Fri May 22 06:54:09 2009,working and then heading out cant get Twitter to work on my phone ,work head get twitter work phone
0,Mon Jun 01 22:07:23 2009,@BJGotNext  @chelmarie1969  need some of BJ's comic relief...her man done fucked up her mood 2nite ,bjgotnext chelmarie1969 need comic relief ... man done fuck mood unite
0,Fri Jun 19 16:24:50 2009,@tommcfly how do you write such good songs? i've tried writing songs and i dont get anywhere or they just sound awful  haha xx,tommcfli write good song try write song dont get sound hata xx
1,Sun May 03 21:12:07 2009,@newt0 more than you'd think. ,new think
1,Mon Jun 01 22:42:00 2009,@the dj hero party.... Am and travis are killing it ,hero part .... trade kill 
0,Tue Jun 02 03:38:03 2009,"Booo, I've got a meeting just before lunch. You just know that means it'll overrun and I'll have to eat late  I'm hungry today as well!",book got meet lunch know mean overrun eat late hungry today well
1,Sun Apr 19 23:27:30 2009,"@sophielynette no you just said something about bringing a guy with you somewhere, is all, i am slacking on keeping up with twitter. ",sophielynett said cometh bring guy slack keep twitter
0,Thu Jun 25 09:36:21 2009,@Marshalus StatusNotifier doesn't work. ,marshal statusnotifi doe work
0,Sun Jun 21 01:28:03 2009,@franserraga what did her old tweets sayyyyyyyy ,franserraga old sweet sayyyyyyyi
1,Sun Apr 19 02:12:44 2009,"@LiliCosic I knew I was close,but didn't realise when I went past!I've been tweeting for almost 5 months,that's a lot of tweets per day! ",lilac knew wa close real went past sweet almost 5 month lot sweet per day
0,Mon May 04 02:52:54 2009,"WHAT?! bank holidays mean @heatworld aren't on  i forgot, badtimes",bank holiday mean heatworld forgot baptism
0,Wed Jun 17 01:03:54 2009,"Is feeling narky today. @DSushee wakes me up 90 minutes early, startbucks have no white mocha &amp; nothing on the ipod i want to listen to ",feel dark today wake 90 minute early startbuck white much amp upon want listen 
1,Fri May 22 05:36:56 2009,Haha go back to bed mono bitch  Christy&lt;3Trey,hata go back bed mon bitch christ 
1,Sun May 03 10:07:23 2009,hello twitter ,hello twitter
0,Mon Jun 15 17:36:23 2009,i am watching the insider live and i sawed miley cyrus break up with nick......ummm isn't that old news? im just angry ,watch inside live saw miles cyrus break nick ...... mmm old news angry
1,Mon Jun 01 19:02:18 2009,@karamarzilli aww.  Thanks Kara! I really hope it helps! Tweet me in the morning! ,karamarzilli www thank karay really hope help sweet 
0,Thu Jun 18 20:32:57 2009,My bum is going to be hurting when Paul comes home! ,go hurt paul come home
0,Sun Jun 07 14:08:39 2009,ANNOUNCEMENT: I cannot receive phone calls or texts. &quot;My phone are suck.&quot; I am pretty much off the grid. And very sad  you can email me?,announce receive phone call text quit phone suck quit pretty much grid sad email 
1,Sat May 02 02:25:58 2009,@danielskowalski thanks  I think I wrote something for everyone,danielskowalski thank think wrote cometh everyone
0,Thu Jun 25 06:29:05 2009,"I really wanna go to the pool today, but I have work to do ",really wan na go pool today work 
1,Tue Jun 02 20:25:50 2009,@LincolnBuff2 You should've come to round us out to 5 ,lincolnbuff2 come round us 5
0,Fri Jun 05 21:44:35 2009,@catharsiss I think everyone else has gone to bed ,catharsiss think everyone el ha gone bed
1,Wed Jun 03 01:38:19 2009,@jasminelynn88 what problem? and like i said i responded 2 u but u didnt say anything.. and i am talkin 2 my &quot;YOU&quot; ,jasminelynn88 problem like said respond 2 u u say talking 2 quit quit
1,Tue Jun 02 23:39:35 2009,@mmitchelldaviss http://twitpic.com/6hs1b - good call ,mmitchelldaviss http //twitpic.com/6hs1b good call
1,Fri May 29 19:10:13 2009,"@MarleeMatlin omg marlee, much closer to marcia at 18 then alice ever, no worries. ",marleematlin org mary much closer maria 18 alice ever worry
0,Fri Jun 19 16:13:50 2009,Me and @xoxoroxyxoxo last day of school  http://twitpic.com/7uis6,xoxoroxyxoxo last day school http //twitpic.com/7uis6
0,Mon Jun 22 15:54:27 2009,@falloutkid07 PHEW!  I was just worrying about u!  Glad to see u r ok.  Praying for those injured &amp; killed.  ,falloutkid07 pew wa worry u glad see u r oka pray injury amp kill
0,Fri Jun 19 08:26:49 2009,@CCTjoh I don't think I can afford to win a iPhone 3GS from #squarespace today. ,cctjoh think afford win upon g squarespac today
0,Thu Jun 18 19:29:04 2009,so thirsty... but too lazy to go get something. i only have beer ,thirst ... lazy go get cometh beer
0,Tue Jun 16 19:31:50 2009,@Nileyroxs567 Ugh nothing listening to music .. aand in some min going to sleep  and u?,nileyroxs567 ugh listen music min go sleep u
1,Sun Jun 07 20:23:12 2009,back using my lappy darn its hard to tweet using my mobile phone but thanks to my reliable snaptu ,back use happy dark hard sweet use mobile phone thank reliable snap
0,Tue Jun 23 11:37:52 2009,I'm donating blood this Saturday with a bunch of friends. I'm not afraid of needles or blood but the only time I did it I got really sick ,donate blood saturday bunch friend afraid need blood time got really sick
1,Tue Jun 02 08:00:01 2009,"@animalhouse4384 hug him for me... Im great, just really busy tgese past few days. I cant stay long either ",animalhouse4384 hug ... great really busy past day stay long either
1,Sun May 17 03:20:55 2009,http://twitpic.com/5cqrn - Me and my cute dress and the Norwegian flag! 15 min ago ,http //twitpic.com/5cqrn cut dress norwegian flag 15 min ago
0,Mon Jun 15 01:17:19 2009,i think i'm getting sick ,think get sick
1,Wed Jun 03 03:24:34 2009,finals. then road test after ,final road test 
0,Tue Jun 16 05:07:27 2009,More testing again ,test 
1,Tue Jun 16 03:07:09 2009,Morning...i had a really good dream  great morning,... really good dream great 
1,Wed Jun 03 04:25:54 2009,@paolotarray well done (y) lol i believe this calls for a gold star! ,paolotarray well done believe call gold star
1,Sat May 09 21:56:48 2009,@jmstewart0220 I know!!  It was great!!  ,jmstewart0220 know wa great
1,Sat Jun 06 16:04:42 2009,is getting sleepy... This is always such a nice end of night one!  Just slipped into Sunday. Mmmmmmmmmmmmmmmm â« http://blip.fm/~7rhzx,get sleep ... away nice end night one slip sunday mmmmmmmmmmmmmmmm « http //blip.fm/~7rhzx
1,Fri May 01 22:41:03 2009,"Ok, who took my back scratcher? ",ok took back scratched
0,Sun May 03 02:36:45 2009,http://tinyurl.com/c6d3mv :X Oh gosh  Gonna die because of this guy soon,http //tinyurl.com/c6d3mv x oh gash na die beau guy soon
0,Sun May 10 19:55:30 2009,Watching the Magic about to lose ,watch magic lose
1,Fri May 29 12:31:42 2009,"Having favorite sandwich right now: bagel, smoked salmon, capers, cream cheese. Also good on it is alfalfa sprouts and/or tomato ",favorite sandwich right babel smoke salmon caper cream cheek also good alfalfa sprout ardor tomato
1,Sat May 30 01:47:06 2009,Suits - Things you should know http://is.gd/JKhP ,suit thing know http //.gd/jkhp
0,Wed Jun 17 06:11:09 2009,@xbby_01 yeah my ex ,xbby_01 yeah ex
0,Sun Jun 07 15:20:42 2009,just got home from shooting with jennhoffman. i haven't stopped.  i need a nap so bad.  wah wah wah complainnnnn grrr!,got home shoot jennhoffman stop need nap bad complainnnnn rrrr
1,Mon Jun 15 02:41:43 2009,@angl66 Sooty Winstanley is beating my brother's record!! My own policy is to only catch pre-cooked food that falls from the fridge... ,angle soot winstanley beat brother record policy catch pre-cook food fall fridge ...
1,Sun May 03 21:16:58 2009,forgot to tweet that i think its just ADORABLE that Jacob likes the Disney channel ,forgot sweet think ardor jacob like dinner channel
0,Sun May 03 19:26:27 2009,my tummy hurts so bad right now ,gumma hurt bad right 
0,Wed Jun 17 21:27:36 2009,I need a vacation from my vacation...   but this time I want it to be all by myself!,need vacant vacant ... time want 
1,Sun Apr 19 08:45:10 2009,"@MeHeyLa id rather go to the lake ) haha, ill teach u how to swim  i know how to, but im sooooooooo slow!",meheyla id rather go lake hata ill teach u swim know sooooooooo slow
0,Mon Jun 22 19:24:36 2009,is getting sick of issues happening to other peoples stuff ups!! Then I have to fix them. But thats the life I lead... ,get sick issue happen people stuff fix life lead ...
1,Fri May 22 07:30:17 2009,"@mikecane Thanks, Mike! ",mikecan thank mike
1,Sun Jun 07 03:56:44 2009,Ok.  I had lunch before a moment. =D Check the DM. ,ok lunch moment check 
0,Sat Jun 20 15:52:44 2009,@Behemothjc ya no fui ,behemothjc fur
0,Tue Jun 16 23:52:37 2009,No  its Been 2wks Grrr @jknowtruth,rrrr jknowtruth
1,Sun May 31 12:50:48 2009,"@daisymoonstars Thanks!  We had a great time, and I certainly ate enough cupcakes for you as well XD",daisymoonstar thank great time certainly ate enough cusack well 
0,Mon Apr 20 01:17:42 2009,@mileycyrus I'm so sad for you too! ,mileycyru sad 
0,Mon Apr 20 06:24:24 2009,had a dream last night that i lost all of my followers.. all 5 of them ,dream last night lost follow 5 
1,Mon Jun 01 07:00:31 2009,Dont walk and text. I just tripped going up the stairs lol... Still a great day tho ,dont walk text trip go stair ... still great day 
1,Mon Jun 01 17:22:09 2009,@GrandmaSheila @ranggrol @csquare6 @MaryWebbJones  @4dams  THANKS 4 the re-tweets!! ,grandmasheila ranggrol square marywebbjon dam thank 4 -tweet
1,Sun May 17 11:17:35 2009,@rod76 any time ,rode time
1,Mon Jun 01 01:07:45 2009,"@becnewman Yeah bro, swap the Saturday night as well. It'll work out better, so keen ",becnewman yeah brow swap saturday night well work better keen
1,Sun Jun 14 22:50:02 2009,@trekkie23 thx for the norton tip.  i'll have to try it.  ,trekkie23 norton tip try 
1,Mon Jun 01 16:25:27 2009,I feel like cooking tonight! Grilled chicken breast with lemon pepper seasoning and vegetables...yummy! ,feel like cook tonight drill chicken breast lemon pepper season beget ... gumma
0,Sun Jun 21 05:45:42 2009,"@beckyp234 no wait ignore that, the contest is already over ",beckyp234 wait ignore contest already 
1,Sun Jun 07 15:33:58 2009,might get another dog soon! ,might get dog soon
1,Mon Jun 15 04:22:15 2009,A bright sunny day and I'm off to lunch with an old friend. Looking forward to it. Life is good. ,bright sunny day lunch old friend look forward life good
0,Mon May 18 05:11:12 2009,@shimmylicious french is over now wooooo i know your landed!! hahaha abandon us now and go to college  lol,shimmylici french wooooo know land havana abandon us go college 
1,Mon Jun 01 15:59:15 2009,@shockhorror_x I AM SO THERE! ,shockhorror_x 
1,Sun Jun 07 06:59:37 2009,i've taken up coffee! ,taken 
0,Sun May 31 11:20:43 2009,"@mileycyrus miley you deleted me on fb. please i beg u to add me again. i promise i wnt annoy u so much pleaseee  i beg you,",mileycyru miles delete ff plea beg u add promo went annoy u much please beg 
1,Fri May 29 23:34:21 2009,i love how i can drink with Dan's family without them minding. ,love drink dan family without mind
1,Sun May 31 18:48:57 2009,@RattPakkRush I miss the Tri-State  area.  If you drive 6 hours in Cali...you are still in Cali   Gotta luv the bridge crossing ,rattpakkrush miss tri-stat area drive 6 hour call ... still call got ta lui bring cross
1,Tue Jun 02 23:43:52 2009,@gulpanag and don't value what you have ,gulpanag value 
0,Fri May 01 21:23:54 2009,Tonight....kind of lame. Damn friends bailing and then me bailing  Tomorrow//today?? hopefully mucho better,tonight .... kind lame damn friend bail bail tomorrow//today hope much better
1,Sun May 17 04:21:53 2009,"@keza34 mmm how about, out with mates, checking out lasses drinking, xbox, and take away ",keza34 mmm mate check last drink box take away
0,Wed Jun 17 20:34:43 2009,@GayleChance awww  i'm sorry. you're still in school? isn't it summer?,gaylech www sorry still school summer
0,Sun May 31 09:16:45 2009,my friend @NaomiL413 just went home from my house ,friend naomil413 went home 
0,Sun May 31 17:32:05 2009,Wishing I lived in cali  could have gone to movie awards,wish live call could gone move award
1,Fri May 22 03:47:58 2009,@stonewallers looking for a copywriter?who wishes he knew how to code in XHTML ? ,stone look copywrit wish knew code html
0,Mon Jun 01 13:21:22 2009,@CartoonAndrew ohhhhhh no ,cartoonandrew ohhhhhh 
