an,ap,ar,as,br,ch,ct,date,dateymd,dd,dl,dn,ga,gj,hp,hr,jh,jk,ka,kl,la,ld,mh,ml,mn,mp,mz,nl,or,pb,py,rj,sk,status,tg,tn,tr,tt,un,up,ut,wb
2,234,7,56,214,24,1207,12-Jan-21,2021-01-12,0,545,0,94,855,174,290,153,198,1181,4270,15,0,3282,19,28,615,5,12,181,315,28,675,16,Recovered,293,827,3,17762,0,789,276,879
0,2,0,0,4,1,12,12-Jan-21,2021-01-12,0,16,0,0,3,0,8,0,1,5,25,1,0,50,0,0,8,0,0,2,9,1,3,0,Deceased,2,8,0,200,0,10,11,18
3,203,1,53,294,37,671,13-Jan-21,2021-01-13,0,357,1,96,583,93,225,152,121,746,6004,5,0,3556,18,44,456,4,6,210,258,29,373,8,Confirmed,331,673,6,17015,0,466,209,723
5,231,4,40,391,14,930,13-Jan-21,2021-01-13,0,534,1,78,792,71,250,152,174,765,5158,49,0,3009,9,56,655,1,7,170,222,44,790,10,Recovered,394,821,8,17797,0,879,289,794
0,1,0,1,2,1,10,13-Jan-21,2021-01-13,0,11,0,1,4,2,2,0,0,3,26,0,0,70,1,0,6,0,2,1,7,0,3,0,Deceased,3,6,1,201,0,15,4,18
7,179,15,19,314,23,607,14-Jan-21,2021-01-14,0,340,2,103,570,62,187,144,79,408,5490,7,0,3579,18,18,420,7,32,222,213,43,281,7,Confirmed,276,665,5,15677,0,501,154,680
0,219,5,31,238,41,970,14-Jan-21,2021-01-14,0,390,0,67,737,81,329,173,237,564,4337,29,0,3309,17,41,598,5,11,210,253,22,384,155,Recovered,238,826,6,15943,0,539,187,694
0,4,0,0,2,1,10,14-Jan-21,2021-01-14,0,4,0,2,3,0,6,0,3,3,19,0,0,70,0,0,8,0,0,1,10,1,2,1,Deceased,1,4,0,189,0,14,3,17
3,94,4,15,346,26,521,15-Jan-21,2021-01-15,0,295,2,80,535,51,161,96,144,708,5624,2,0,3145,4,24,429,0,4,186,241,28,310,13,Confirmed,202,621,5,15155,0,472,141,623
4,232,8,42,371,33,1009,15-Jan-21,2021-01-15,0,427,0,61,738,95,236,133,179,643,4603,12,0,3500,4,34,574,7,22,256,257,32,377,12,Recovered,253,805,4,16809,0,956,234,656
0,1,0,1,2,0,7,15-Jan-21,2021-01-15,0,10,0,1,3,0,7,1,5,3,23,0,0,45,0,0,6,0,2,2,12,0,0,0,Deceased,2,5,1,176,0,15,6,16
3,114,6,32,239,39,566,16-Jan-21,2021-01-16,0,299,0,83,505,71,167,119,109,584,5960,1,0,2910,2,24,365,4,15,178,175,16,238,5,Confirmed,249,610,4,15050,0,523,226,609
0,326,8,61,328,67,615,16-Jan-21,2021-01-16,0,397,0,69,764,83,218,158,256,676,5011,12,0,3039,15,79,793,16,2,230,322,22,558,10,Recovered,417,775,7,17202,0,930,272,666
0,0,0,4,4,0,7,16-Jan-21,2021-01-16,0,6,0,3,3,1,4,1,1,4,27,0,0,52,0,1,5,0,0,1,14,2,2,0,Deceased,1,6,1,181,0,12,4,15
1,161,3,22,211,34,323,17-Jan-21,2021-01-17,0,246,1,60,518,70,178,87,126,745,5005,7,0,3081,12,21,355,8,4,183,239,35,261,9,Confirmed,299,589,0,13962,0,391,112,565
1,251,7,30,383,43,351,17-Jan-21,2021-01-17,0,385,0,59,704,126,211,111,182,855,4408,9,0,2342,12,58,478,7,4,228,195,37,496,6,Recovered,379,770,0,14513,0,666,98,621
0,1,0,3,4,0,7,17-Jan-21,2021-01-17,0,8,0,0,2,2,2,0,0,4,21,0,0,50,0,0,2,0,0,1,5,0,1,0,Deceased,2,7,0,145,0,6,5,12
5,81,1,33,144,27,471,18-Jan-21,2021-01-18,0,161,0,53,495,35,119,100,82,435,3346,1,14,1924,2,11,304,1,3,134,124,23,213,0,Confirmed,206,551,3,9987,0,376,120,389
1,263,2,139,344,53,1301,18-Jan-21,2021-01-18,0,362,2,66,700,103,280,131,194,973,3921,11,0,3854,2,58,540,5,4,255,278,20,626,9,Recovered,346,758,5,17127,0,622,330,569
0,1,0,2,3,0,7,18-Jan-21,2021-01-18,0,8,0,0,2,1,4,4,1,9,17,0,0,35,0,0,3,0,0,1,5,1,3,0,Deceased,2,8,0,137,0,4,6,10
1,179,3,23,189,31,383,19-Jan-21,2021-01-19,0,231,0,112,485,41,153,101,113,645,6186,5,7,2294,3,33,304,6,5,122,208,37,209,14,Confirmed,256,543,3,13787,0,334,116,412
0,231,8,106,595,49,436,19-Jan-21,2021-01-19,0,222,1,115,709,81,241,141,120,807,4296,6,0,4516,18,93,725,11,7,250,247,26,537,9,Recovered,298,772,3,17229,0,789,251,513
0,1,0,0,1,0,10,19-Jan-21,2021-01-19,0,10,0,0,2,0,4,3,1,6,26,1,0,50,0,1,7,0,0,1,7,0,2,1,Deceased,2,9,0,162,0,4,2,11
2,173,0,32,209,28,594,20-Jan-21,2021-01-20,0,228,2,87,490,63,105,125,109,501,6815,6,9,3015,7,19,280,5,1,157,199,31,213,5,Confirmed,267,549,1,15279,0,390,153,409
3,196,6,98,257,42,718,20-Jan-21,2021-01-20,0,405,0,84,707,72,204,170,113,665,7364,9,0,4589,7,10,997,17,7,270,202,32,438,1,Recovered,351,713,2,20071,0,682,131,509
0,0,0,2,3,0,10,20-Jan-21,2021-01-20,0,10,0,0,2,0,4,0,0,4,18,0,0,59,0,0,7,0,0,0,4,0,2,0,Deceased,2,9,0,152,0,7,3,6
0,139,1,21,168,16,560,21-Jan-21,2021-01-21,0,227,0,55,471,39,133,67,117,674,6334,5,18,2886,4,19,301,12,3,143,180,35,265,5,Confirmed,226,596,2,14495,0,195,162,416
4,254,9,116,315,40,711,21-Jan-21,2021-01-21,0,246,1,54,727,55,185,136,104,815,6229,8,0,3980,6,43,704,6,2,224,227,32,406,17,Recovered,224,705,4,17734,0,345,283,517
0,0,0,0,4,1,8,21-Jan-21,2021-01-21,0,8,0,1,1,3,3,1,1,2,21,0,0,52,2,0,6,0,0,1,15,0,2,0,Deceased,1,9,0,161,0,6,4,9
1,137,1,17,168,25,440,22-Jan-21,2021-01-22,0,266,1,70,451,41,120,75,88,324,6753,0,2,2779,2,15,347,3,2,154,206,22,201,1,Confirmed,214,574,4,14323,0,303,110,406
3,167,2,103,458,33,763,22-Jan-21,2021-01-22,0,319,1,80,700,81,209,127,97,890,6108,5,0,3419,3,36,463,8,5,212,217,27,416,9,Recovered,351,689,5,17166,0,484,183,493
0,4,0,0,4,1,8,22-Jan-21,2021-01-22,0,7,0,1,2,0,5,2,4,3,19,0,0,50,0,2,4,0,0,0,8,0,0,0,Deceased,2,8,0,153,0,8,3,8
1,158,1,19,149,22,377,23-Jan-21,2021-01-23,0,197,0,85,423,27,136,78,94,902,6960,2,7,2697,4,17,291,0,4,130,211,36,203,5,Confirmed,221,586,2,14896,0,319,122,410
0,172,1,94,203,31,637,23-Jan-21,2021-01-23,0,367,0,63,702,73,158,177,88,542,5283,8,0,3694,10,18,454,2,4,205,232,27,472,10,Recovered,431,673,3,16033,0,513,212,474
0,1,0,0,4,1,8,23-Jan-21,2021-01-23,0,10,0,3,1,1,4,1,1,3,23,0,0,56,0,0,6,0,0,1,10,1,2,1,Deceased,2,2,0,156,0,4,0,10
0,158,1,16,131,32,298,24-Jan-21,2021-01-24,0,185,0,53,410,21,128,54,73,573,6036,12,0,2752,5,16,252,2,0,150,197,30,167,3,Confirmed,197,569,0,13232,0,268,54,389
1,155,20,99,267,22,366,24-Jan-21,2021-01-24,0,315,2,102,704,52,175,109,73,401,5173,9,0,1743,16,11,388,5,1,182,232,43,468,9,Recovered,376,642,0,13148,0,508,25,454
0,0,0,1,3,1,8,24-Jan-21,2021-01-24,0,9,0,0,1,2,1,2,0,4,20,0,0,45,0,0,3,0,0,1,2,1,0,1,Deceased,1,7,0,131,0,8,2,8
1,56,1,25,82,61,484,25-Jan-21,2021-01-25,0,148,0,57,390,35,118,74,64,375,3361,0,10,1842,2,11,200,0,3,130,159,18,193,1,Confirmed,148,540,1,9098,0,194,62,252
9,141,4,83,222,54,539,25-Jan-21,2021-01-25,0,190,1,113,707,63,247,122,83,1036,5606,11,0,3080,9,26,861,9,10,140,258,26,370,13,Recovered,302,627,3,16092,0,456,254,417
0,2,0,0,4,0,13,25-Jan-21,2021-01-25,0,5,0,1,3,0,4,1,0,3,17,0,0,30,0,0,2,0,0,1,5,0,2,0,Deceased,1,4,0,116,0,7,4,7
0,172,1,8,160,0,321,26-Jan-21,2021-01-26,0,157,1,70,380,12,96,65,74,529,6293,1,2,2405,6,6,228,5,2,99,129,32,125,6,Confirmed,189,523,1,12733,0,301,39,295
0,203,2,89,170,0,182,26-Jan-21,2021-01-26,0,218,1,62,637,59,190,65,54,738,5290,4,0,2106,12,21,515,2,3,143,164,17,257,17,Recovered,349,595,5,13250,0,569,102,409
0,1,0,1,3,0,14,26-Jan-21,2021-01-26,0,7,0,1,2,0,0,0,1,4,19,0,0,47,0,0,2,0,0,0,11,0,0,0,Deceased,2,5,0,138,0,8,1,9
0,111,3,17,86,40,439,27-Jan-21,2021-01-27,0,96,1,53,353,39,87,70,77,428,5659,0,0,2171,1,4,185,3,2,138,188,24,134,1,Confirmed,147,512,0,11556,0,168,85,234
5,97,2,94,710,37,944,27-Jan-21,2021-01-27,0,212,0,90,462,68,117,117,129,760,5006,3,0,2556,10,13,345,6,40,108,204,36,305,3,Recovered,399,564,4,14261,0,333,96,386
0,2,0,2,4,0,3,27-Jan-21,2021-01-27,0,9,0,0,1,1,0,2,1,3,20,0,0,32,0,1,6,0,0,0,10,1,1,0,Deceased,1,8,0,123,0,4,3,8
0,117,3,29,134,36,6451,28-Jan-21,2021-01-28,0,199,0,85,346,60,97,62,63,550,5771,17,0,2889,8,15,226,3,1,113,200,39,85,5,Confirmed,186,503,0,18912,0,248,82,289
2,128,3,95,281,24,6479,28-Jan-21,2021-01-28,0,119,0,52,602,52,111,112,149,644,5594,2,0,3181,7,23,321,7,5,132,192,29,188,3,Recovered,306,544,3,20315,0,380,178,367
0,0,0,0,2,0,35,28-Jan-21,2021-01-28,0,6,0,2,2,0,0,3,1,2,19,0,0,50,0,0,3,0,0,0,9,1,2,0,Deceased,1,6,0,162,0,6,3,9
0,125,0,20,121,27,370,29-Jan-21,2021-01-29,0,249,1,78,335,44,107,45,76,468,6268,9,1,2771,4,15,171,1,4,70,254,31,103,1,Confirmed,197,509,2,13054,0,213,78,286
3,175,2,102,278,26,455,29-Jan-21,2021-01-29,0,267,0,103,463,40,154,86,215,607,6398,4,14,2613,11,25,297,5,3,157,208,27,265,8,Recovered,356,531,2,14886,0,521,116,349
0,0,0,0,3,0,7,29-Jan-21,2021-01-29,0,6,0,1,1,0,1,1,1,2,22,0,0,56,0,1,3,0,0,0,11,0,2,0,Deceased,2,6,0,137,0,4,0,7
0,129,1,29,123,17,413,30-Jan-21,2021-01-30,0,183,0,93,323,94,97,49,76,464,6282,5,9,2630,8,15,219,3,2,108,224,43,104,3,Confirmed,186,505,2,13073,0,242,82,310
1,147,0,70,187,25,502,30-Jan-21,2021-01-30,0,290,2,76,441,52,153,100,135,547,7032,2,16,1535,17,21,283,4,2,138,146,32,238,6,Recovered,367,526,2,14077,0,474,167,341
0,1,0,1,4,0,9,30-Jan-21,2021-01-30,0,8,0,0,2,2,2,1,3,2,18,1,0,42,0,0,2,0,0,0,8,0,1,0,Deceased,2,5,0,128,0,4,1,9
0,116,0,21,116,26,265,31-Jan-21,2021-01-31,0,140,0,53,316,42,92,41,57,522,5266,1,8,2585,3,16,226,6,4,114,192,21,95,2,Confirmed,163,508,0,11527,0,220,61,229
0,127,1,54,162,12,195,31-Jan-21,2021-01-31,0,211,0,60,335,32,110,63,70,465,5730,4,19,1670,9,8,318,8,0,141,242,41,194,9,Recovered,276,523,0,11882,0,369,86,338
0,0,0,0,2,0,3,31-Jan-21,2021-01-31,0,4,0,2,0,3,1,1,0,4,21,0,0,40,0,0,3,0,0,0,6,1,0,0,Deceased,1,6,0,116,0,8,1,9
0,64,0,13,75,32,322,01-Feb-21,2021-02-01,0,121,0,60,298,25,92,42,44,388,3459,4,12,1948,0,4,151,0,5,79,194,28,96,1,Confirmed,118,502,1,8579,0,171,51,179
4,99,3,70,118,21,520,01-Feb-21,2021-02-01,0,214,1,86,406,37,122,81,83,470,5215,3,7,3289,6,9,260,3,4,136,220,25,309,4,Recovered,264,517,3,13443,0,389,139,306
0,1,0,1,2,0,5,01-Feb-21,2021-02-01,0,3,0,0,1,0,4,1,0,3,17,0,0,27,0,0,2,0,0,0,1,3,0,0,Deceased,2,7,0,94,0,4,4,6
0,104,1,7,118,22,330,02-Feb-21,2021-02-02,0,114,0,106,285,26,78,59,44,395,5716,2,20,1927,4,5,168,1,2,60,204,27,87,5,Confirmed,152,510,0,11001,0,172,47,203
0,147,0,37,173,15,276,02-Feb-21,2021-02-02,0,160,0,62,422,38,103,81,83,412,5747,4,0,4011,9,6,296,1,0,138,171,26,235,2,Recovered,221,521,2,14250,0,462,80,309
0,2,0,0,4,1,5,02-Feb-21,2021-02-02,0,2,0,0,1,1,1,2,2,3,16,0,0,30,1,0,3,0,0,0,12,0,2,2,Deceased,1,4,0,113,0,6,3,9
0,95,0,14,92,36,351,03-Feb-21,2021-02-03,0,150,0,63,283,59,69,46,65,426,6356,9,3,2992,6,9,258,3,16,71,187,23,92,2,Confirmed,185,514,0,12925,0,195,54,201
0,129,2,59,138,31,202,03-Feb-21,2021-02-03,0,153,0,70,528,14,104,80,61,433,6380,5,5,7030,10,35,250,3,5,122,179,29,196,1,Recovered,197,533,0,17813,0,431,95,303
0,1,0,0,3,1,7,03-Feb-21,2021-02-03,0,6,0,0,2,1,1,2,3,2,20,0,0,30,0,1,1,0,0,0,0,1,2,0,Deceased,2,4,0,107,0,6,4,7
0,79,0,11,64,21,373,04-Feb-21,2021-02-04,0,158,0,79,275,47,73,58,60,474,6102,5,4,2736,20,13,166,0,4,87,196,39,139,5,Confirmed,177,494,0,12401,0,133,103,206
0,87,1,30,109,19,387,04-Feb-21,2021-02-04,0,165,0,56,330,16,128,64,75,470,6341,3,0,5339,9,11,263,5,6,112,160,25,192,9,Recovered,198,517,5,15788,0,263,92,301
0,0,0,1,2,1,6,04-Feb-21,2021-02-04,0,7,0,2,1,1,2,0,2,2,17,0,0,46,0,0,2,0,0,1,7,0,0,0,Deceased,2,4,0,120,0,6,4,4
3,97,0,7,90,24,336,05-Feb-21,2021-02-05,0,154,0,56,267,71,84,41,66,430,5610,3,15,2628,27,9,162,4,5,97,199,50,116,2,Confirmed,169,489,1,11711,0,158,47,194
0,179,0,29,201,23,263,05-Feb-21,2021-02-05,0,140,1,78,425,48,96,47,63,470,6653,3,2,3513,9,11,299,3,0,122,214,27,173,7,Recovered,189,506,1,14512,0,323,97,297
0,1,0,0,2,1,8,05-Feb-21,2021-02-05,0,2,0,0,1,0,1,0,1,3,19,0,0,40,0,0,1,0,0,1,-1,2,1,0,Deceased,1,4,0,95,0,2,3,2
3,75,1,9,88,0,260,06-Feb-21,2021-02-06,0,123,0,65,252,87,71,41,65,531,5942,1,10,2768,24,7,197,1,22,82,183,35,97,3,Confirmed,161,477,0,12069,0,144,47,197
0,133,2,20,84,0,297,06-Feb-21,2021-02-06,0,151,1,56,401,51,112,54,88,434,6178,1,0,1739,3,11,315,5,5,109,166,32,150,5,Recovered,147,503,1,11761,0,164,50,293
0,1,0,0,1,0,3,06-Feb-21,2021-02-06,0,4,0,0,1,1,0,0,0,3,16,0,0,25,0,0,1,0,0,1,6,0,1,0,Deceased,1,3,0,75,0,4,2,1
1,73,0,8,53,47,186,07-Feb-21,2021-02-07,0,119,0,42,244,45,67,38,59,487,6075,3,2,2673,40,9,184,1,10,72,207,22,75,2,Confirmed,150,471,0,11786,0,113,15,193
0,82,0,24,84,63,210,07-Feb-21,2021-02-07,0,179,0,48,355,77,90,34,60,493,5948,3,0,1622,5,18,217,0,0,106,185,27,138,7,Recovered,186,498,3,11756,0,670,35,289
0,0,0,0,1,2,6,07-Feb-21,2021-02-07,0,2,0,2,1,1,2,1,0,3,19,0,0,30,0,1,0,0,0,0,2,0,0,0,Deceased,2,1,0,86,0,1,4,5
4,62,1,19,56,26,265,08-Feb-21,2021-02-08,0,125,0,57,232,29,76,38,43,328,3742,6,1,2216,1,4,193,1,2,72,192,26,101,0,Confirmed,101,464,0,8715,0,70,43,119
0,102,3,26,129,25,362,08-Feb-21,2021-02-08,0,138,1,85,450,35,89,31,80,350,5959,7,11,3423,3,18,190,3,11,83,245,28,93,3,Recovered,197,495,0,13600,0,504,142,279
0,1,0,1,1,1,3,08-Feb-21,2021-02-08,0,3,0,0,1,0,0,0,0,3,16,0,0,15,1,0,3,0,0,1,11,1,2,0,Deceased,1,4,0,78,0,4,3,2
2,70,0,27,92,21,206,09-Feb-21,2021-02-09,0,100,0,59,234,68,93,61,55,366,5214,5,12,2515,7,7,167,3,6,105,185,35,90,0,Confirmed,149,469,1,10731,0,107,54,146
0,115,1,17,120,21,222,09-Feb-21,2021-02-09,0,144,0,98,353,72,105,35,55,513,6475,17,16,2554,4,15,219,3,3,108,212,37,125,4,Recovered,186,491,2,12928,0,243,67,276
0,0,0,1,1,1,2,09-Feb-21,2021-02-09,0,0,0,2,1,3,4,0,0,2,19,0,0,35,0,0,2,0,0,0,8,0,0,0,Deceased,1,4,0,94,0,0,2,6
0,50,0,11,64,17,222,10-Feb-21,2021-02-10,0,127,0,72,255,83,77,45,45,415,5980,4,15,3451,31,11,141,2,2,92,229,19,107,1,Confirmed,157,479,0,12539,0,121,35,179
0,121,0,17,60,26,312,10-Feb-21,2021-02-10,0,131,0,64,495,49,107,42,32,322,5745,3,25,2421,4,39,175,3,3,81,180,32,89,3,Recovered,163,493,0,11796,0,166,110,283
0,1,0,0,2,1,9,10-Feb-21,2021-02-10,0,2,0,2,0,1,0,3,1,3,18,0,0,30,0,0,2,0,0,0,14,1,3,0,Deceased,1,5,0,110,0,5,1,5
0,87,1,10,57,13,254,11-Feb-21,2021-02-11,0,142,0,45,285,36,106,45,65,430,5281,0,6,652,7,7,169,2,7,95,306,25,111,2,Confirmed,146,481,0,9353,0,215,48,217
0,79,0,23,113,30,848,11-Feb-21,2021-02-11,0,135,0,59,302,30,81,53,40,340,5692,8,1,6107,5,3,199,2,5,60,187,22,174,0,Recovered,118,490,2,15722,0,151,77,286
0,0,0,0,1,1,4,11-Feb-21,2021-02-11,0,2,0,0,2,1,1,0,2,7,16,0,0,25,0,0,1,0,0,0,7,0,2,0,Deceased,0,6,0,85,0,0,2,5
0,68,0,8,78,19,229,12-Feb-21,2021-02-12,0,141,2,39,268,30,104,36,91,380,5397,1,1,3670,1,11,161,1,1,58,246,19,108,3,Confirmed,143,483,0,12137,0,103,49,188
2,106,0,12,86,17,410,12-Feb-21,2021-02-12,0,136,0,127,281,17,114,51,84,405,5332,3,0,2422,3,8,218,2,13,71,162,31,85,4,Recovered,152,486,2,11358,0,189,63,264
0,1,0,0,1,0,7,12-Feb-21,2021-02-12,0,3,0,1,1,1,1,0,1,8,18,0,0,36,0,0,1,0,0,0,8,0,1,0,Deceased,1,6,0,104,0,2,2,4
2,54,0,3,44,17,229,13-Feb-21,2021-02-13,0,126,0,41,279,59,82,41,60,419,5471,2,36,3611,5,17,194,1,7,59,260,24,110,0,Confirmed,151,477,0,12198,0,88,44,185
4,71,1,28,80,35,256,13-Feb-21,2021-02-13,0,138,0,51,283,38,70,29,77,430,5835,3,15,1773,3,7,227,0,7,100,221,24,107,2,Recovered,185,482,0,11107,0,221,47,257
0,0,0,1,2,1,5,13-Feb-21,2021-02-13,0,0,0,1,0,1,4,1,1,4,16,0,0,38,0,0,0,0,0,0,4,0,1,0,Deceased,0,5,0,89,0,1,2,1
0,55,0,5,51,18,169,14-Feb-21,2021-02-14,0,150,0,42,247,21,77,41,73,414,4612,2,9,4092,5,13,223,0,6,73,234,8,103,2,Confirmed,146,470,0,11706,0,101,54,190
0,117,1,15,78,13,165,14-Feb-21,2021-02-14,0,158,0,79,270,132,70,29,65,486,4692,6,2,1355,22,4,205,3,9,103,204,33,103,5,Recovered,177,479,1,9500,0,156,1,262
0,0,0,0,1,1,1,14-Feb-21,2021-02-14,0,2,0,1,1,2,0,1,2,2,15,0,0,40,0,0,5,0,0,0,3,1,0,0,Deceased,2,6,0,91,0,3,0,2
0,30,1,11,44,26,274,15-Feb-21,2021-02-15,0,141,0,40,249,21,108,38,64,368,2884,6,1,3365,0,8,203,0,0,88,222,20,82,0,Confirmed,99,455,0,9086,0,58,47,133
0,69,1,16,79,24,488,15-Feb-21,2021-02-15,0,134,0,59,280,34,57,33,69,430,5073,3,7,3105,21,7,194,1,15,83,217,41,126,2,Recovered,169,477,0,11793,0,122,99,258
0,1,0,2,2,0,5,15-Feb-21,2021-02-15,0,2,0,2,0,0,0,2,0,2,13,0,0,23,0,0,4,1,0,1,10,1,0,0,Deceased,2,6,0,82,0,2,0,1
4,60,0,5,56,29,250,16-Feb-21,2021-02-16,0,94,0,48,263,19,86,32,58,438,4937,6,17,3663,2,9,233,3,1,60,247,20,60,3,Confirmed,129,451,0,11592,0,105,53,151
5,140,0,14,78,24,378,16-Feb-21,2021-02-16,0,110,3,66,271,47,169,39,46,344,5439,6,15,2700,30,2,221,1,16,63,198,43,168,1,Recovered,161,470,0,11836,0,217,96,255
0,0,0,0,1,1,6,16-Feb-21,2021-02-16,0,1,0,3,1,0,1,-1,0,6,18,0,0,39,0,0,3,0,2,1,5,0,0,0,Deceased,1,7,0,99,0,0,2,2
1,51,0,21,38,29,311,17-Feb-21,2021-02-17,0,134,2,46,278,34,82,45,84,378,4892,3,10,4787,1,10,251,1,0,75,341,18,101,0,Confirmed,148,454,2,12862,0,57,44,133
1,57,0,13,82,19,202,17-Feb-21,2021-02-17,0,75,0,39,273,50,74,39,56,537,4832,3,6,3853,23,2,243,1,5,88,179,27,108,1,Recovered,150,462,0,12028,0,226,53,249
0,2,0,1,1,1,5,17-Feb-21,2021-02-17,0,0,0,2,1,0,1,0,0,3,16,0,0,40,0,0,1,0,0,0,10,2,1,0,Deceased,1,6,0,100,0,3,1,2
0,67,3,14,63,30,276,18-Feb-21,2021-02-18,0,130,0,52,263,16,83,38,87,406,4584,1,2,5427,1,2,241,3,1,63,268,20,104,5,Confirmed,163,457,2,13237,0,143,41,181
0,54,1,11,68,22,278,18-Feb-21,2021-02-18,0,153,0,51,270,69,94,37,53,306,5193,1,3,2543,24,10,193,3,6,100,169,23,77,1,Recovered,101,470,1,10914,0,256,30,243
0,1,0,1,2,0,2,18-Feb-21,2021-02-18,0,2,0,0,0,0,1,0,3,6,14,0,0,38,0,0,2,0,1,1,10,0,1,0,Deceased,2,6,0,100,0,4,1,2
0,79,0,23,67,19,259,19-Feb-21,2021-02-19,0,158,0,45,266,32,93,51,81,386,4505,2,9,6112,5,5,297,6,0,53,383,14,93,1,Confirmed,165,448,0,13916,0,39,26,194
4,77,0,19,75,13,222,19-Feb-21,2021-02-19,0,157,0,56,277,35,94,51,67,291,4854,9,14,2159,22,3,250,1,9,92,214,34,98,5,Recovered,149,467,0,10214,0,90,68,238
0,1,0,0,1,0,3,19-Feb-21,2021-02-19,0,1,0,1,1,0,0,0,0,5,15,0,0,44,0,0,2,0,0,1,8,2,1,0,Deceased,1,7,0,100,0,1,2,3
0,54,0,16,57,26,263,20-Feb-21,2021-02-20,0,152,0,57,258,22,111,37,68,490,4650,1,5,6281,1,3,257,2,0,65,352,29,98,1,Confirmed,157,438,35,13919,0,114,-374,193
1,70,0,18,57,12,198,20-Feb-21,2021-02-20,0,179,0,62,270,68,108,45,70,389,5841,2,11,2567,13,4,213,4,2,73,264,18,66,2,Recovered,157,459,0,11413,0,200,-265,235
0,0,0,0,2,1,2,20-Feb-21,2021-02-20,0,1,0,0,0,0,0,0,0,5,13,0,0,40,0,0,4,0,0,0,8,0,1,0,Deceased,0,6,0,89,0,2,0,4
0,88,0,9,94,28,153,21-Feb-21,2021-02-21,0,145,0,39,283,19,121,31,84,413,4070,0,3,6971,0,4,299,2,1,58,348,23,82,4,Confirmed,163,452,0,14278,0,79,30,182
0,72,0,18,58,11,138,21-Feb-21,2021-02-21,0,97,2,44,264,36,76,36,63,353,4345,1,12,2417,4,8,238,0,6,54,206,18,137,5,Recovered,146,460,0,9715,0,141,16,233
0,0,0,0,1,0,5,21-Feb-21,2021-02-21,0,2,0,0,1,1,0,1,0,2,15,0,0,35,0,0,4,0,0,0,6,1,0,0,Deceased,1,3,0,83,0,1,1,3
1,41,0,14,84,38,274,22-Feb-21,2021-02-22,0,128,0,29,315,18,106,41,58,317,2212,1,15,5210,2,3,294,0,0,69,388,8,83,0,Confirmed,114,449,2,10494,0,0,32,148
0,71,0,18,59,18,382,22-Feb-21,2021-02-22,0,157,0,53,272,25,93,45,44,287,5037,3,11,5035,2,34,241,2,1,59,225,26,122,3,Recovered,143,461,1,13233,0,0,72,231
0,0,0,0,1,1,6,22-Feb-21,2021-02-22,0,1,0,0,1,0,0,1,0,5,16,0,0,18,0,0,0,0,0,0,15,0,0,0,Deceased,1,6,0,76,0,0,2,2
1,70,0,21,59,37,274,23-Feb-21,2021-02-23,0,145,0,57,348,20,131,50,94,383,4034,9,21,6218,1,3,246,1,0,62,414,28,76,0,Confirmed,0,442,4,13682,0,190,54,189
0,84,1,20,71,15,292,23-Feb-21,2021-02-23,0,130,0,41,294,29,97,51,62,378,4823,1,21,5869,3,16,200,0,0,77,276,21,87,2,Recovered,0,453,0,13969,0,289,38,228
0,1,0,0,1,0,3,23-Feb-21,2021-02-23,0,2,0,1,0,0,0,0,1,4,14,0,0,51,0,0,1,0,0,0,10,2,0,0,Deceased,0,6,0,103,0,3,1,2
0,94,0,27,54,41,247,24-Feb-21,2021-02-24,0,200,2,52,380,34,130,32,74,334,4106,11,6,8807,3,7,346,3,0,68,558,28,99,0,Confirmed,345,463,2,16930,0,128,47,202
1,66,0,25,92,17,309,24-Feb-21,2021-02-24,0,115,0,35,296,23,82,47,69,313,5885,3,0,2772,5,2,223,1,4,90,248,17,90,0,Recovered,297,469,0,12100,0,203,80,221
0,0,0,0,1,1,4,24-Feb-21,2021-02-24,0,2,0,1,1,0,1,1,0,6,17,0,0,80,0,0,2,0,0,0,7,1,0,0,Deceased,4,6,0,141,0,3,0,3
0,82,0,30,61,49,220,25-Feb-21,2021-02-25,0,220,1,71,424,42,166,76,108,453,3677,7,9,8702,3,3,368,0,6,89,563,21,128,1,Confirmed,207,467,0,16599,0,129,17,199
2,74,1,13,91,20,258,25-Feb-21,2021-02-25,0,188,0,33,301,27,67,40,59,947,4652,4,7,3744,1,4,201,2,1,67,278,13,124,5,Recovered,99,471,22,12222,0,135,52,219
0,0,0,0,1,0,8,25-Feb-21,2021-02-25,0,0,0,2,1,0,0,0,0,7,14,0,1,56,0,0,2,0,0,1,13,1,0,0,Deceased,1,5,0,119,0,2,0,4
1,96,0,34,46,69,279,26-Feb-21,2021-02-26,0,256,1,100,460,44,148,68,85,571,3671,2,2,8333,0,7,332,6,0,94,622,20,149,2,Confirmed,189,481,7,16562,0,118,53,216
0,71,0,22,92,26,310,26-Feb-21,2021-02-26,0,193,2,41,315,27,98,43,101,642,4142,4,8,4936,1,10,246,4,4,63,255,22,125,0,Recovered,129,483,0,12790,0,114,38,223
0,1,0,1,1,0,7,26-Feb-21,2021-02-26,0,1,0,3,0,0,1,0,1,4,14,0,0,48,0,0,3,0,0,0,15,0,1,0,Deceased,2,5,0,114,0,2,1,3
1,118,0,9,45,60,240,27-Feb-21,2021-02-27,0,243,0,61,451,55,199,42,97,523,3792,2,26,8623,0,11,390,3,1,86,593,20,102,2,Confirmed,178,486,0,16805,0,77,59,210
